#BLTrackFile noise_measure_Det
#x,y,z,Px,Py,Pz,t,PDGid,EventID,TrackID,ParentID,Weight
-29.1465,2.43942,1420.0,-13.2587,1.56137,150.868,3.08883,-11,4.383981e+07,1001.0,1.0,100.0
-28.8968,-4.07482,1420.0,-14.788,-0.706682,173.54,3.08867,-11,4.419306e+07,1001.0,1.0,100.0
-42.8276,-2.93403,1420.0,-13.9767,-0.43411,101.148,3.09369,-11,4.419632e+07,1001.0,1.0,100.0
-43.8922,-3.80551,1420.0,-14.0954,-0.501768,101.731,3.09377,-11,4.4373944e+07,1001.0,1.0,100.0
-23.4737,-1.7315,1420.0,-13.8977,-0.12976,201.32,3.08755,-11,4.442643e+07,1001.0,1.0,100.0
-33.8853,9.89717,1420.0,-12.9161,3.9788,122.495,3.09082,-11,4.4433656e+07,1001.0,1.0,100.0
-29.1196,-0.936204,1420.0,-13.2846,0.55421,146.339,3.089,-11,4.445565e+07,1001.0,1.0,100.0
-47.3256,-0.402997,1420.0,-13.4105,0.214364,87.531,3.09545,-11,4.446833e+07,1001.0,1.0,100.0
-49.5763,2.26228,1420.0,-15.2211,1.07989,97.0116,3.09633,-11,4.450942e+07,1001.0,1.0,100.0
-45.0546,-2.49534,1420.0,-13.3516,-0.200148,87.5399,3.09534,-11,4.4514144e+07,1001.0,1.0,100.0
-19.7193,-2.88803,1420.0,-14.384,-0.63146,253.181,3.0869,-11,4.456251e+07,1001.0,1.0,100.0
-21.891,-1.60775,1420.0,-14.6691,-0.260912,237.534,3.08715,-11,4.457971e+07,1001.0,1.0,100.0
-26.9338,-2.3473,1420.0,-13.9298,-0.314366,171.153,3.08833,-11,4.4739616e+07,1001.0,1.0,100.0
-44.5998,-11.626,1420.0,-15.0714,-2.64853,108.766,3.09424,-11,4.5200676e+07,1001.0,1.0,100.0
-33.641,-1.39813,1420.0,-11.9768,-0.112709,110.885,3.09032,-11,4.531478e+07,1001.0,1.0,100.0
-22.9584,-2.8476,1420.0,-14.4765,-0.492748,210.816,3.08753,-11,4.542111e+07,1001.0,1.0,100.0
-39.6988,-2.34767,1420.0,-14.0146,0.131873,112.78,3.09214,-11,4.5436656e+07,1001.0,1.0,100.0
-39.0675,0.589606,1420.0,-13.8555,0.61856,108.592,3.09247,-11,4.550894e+07,1001.0,1.0,100.0
-23.5278,-0.710874,1420.0,-14.1633,0.719067,205.512,3.08755,-11,4.561279e+07,1001.0,1.0,100.0
-40.4695,-2.42536,1420.0,-13.7526,-0.145403,107.19,3.09253,-11,4.577383e+07,1001.0,1.0,100.0
-19.0295,-0.871186,1420.0,-13.9684,0.142502,263.136,3.0867,-11,4.5953708e+07,1001.0,1.0,100.0
-22.3575,-4.66239,1420.0,-12.9681,-1.75546,192.418,3.08745,-11,4.6017736e+07,1001.0,1.0,100.0
-28.5449,-2.39767,1420.0,-14.7547,-0.0706337,172.597,3.08867,-11,4.6019636e+07,1001.0,1.0,100.0
-37.2403,-2.23722,1420.0,-13.5088,-0.262919,114.529,3.09142,-11,4.6158884e+07,1001.0,1.0,100.0
-33.5657,-1.7126,1420.0,-14.0777,0.0778755,132.638,3.09034,-11,4.618912e+07,1001.0,1.0,100.0
-22.4803,-3.54984,1420.0,-14.2646,-0.550576,208.446,3.08751,-11,4.6296376e+07,1001.0,1.0,100.0
-37.1492,-0.437488,1420.0,-16.0549,0.592962,144.12,3.09101,-11,4.6637164e+07,1001.0,1.0,100.0
-31.797,-6.37173,1420.0,-13.7634,-1.55084,136.426,3.08993,-11,4.6667336e+07,1001.0,1.0,100.0
-39.9649,-3.78974,1420.0,-14.0988,-0.453004,113.848,3.09213,-11,4.676789e+07,1001.0,1.0,100.0
-20.8346,-1.75988,1420.0,-12.4317,-0.377969,202.424,3.08707,-11,4.6863624e+07,1001.0,1.0,100.0
-40.6883,0.690549,1420.0,-13.5754,0.525748,105.748,3.09253,-11,4.767215e+07,1001.0,1.0,100.0
-27.5731,-2.23177,1420.0,-14.4534,-0.18927,178.308,3.08836,-11,4.7677228e+07,1001.0,1.0,100.0
-43.7376,-2.21851,1420.0,-13.4882,-0.110966,95.7118,3.09393,-11,4.8208772e+07,1001.0,1.0,100.0
-49.5681,-1.72045,1420.0,-14.0067,-0.101144,88.5499,3.09622,-11,4.8316336e+07,1001.0,1.0,100.0
-47.5807,-0.428033,1420.0,-13.5739,0.296955,87.8094,3.09566,-11,4.8364144e+07,1001.0,1.0,100.0
-49.3315,-0.912484,1420.0,-13.6337,0.0855927,84.0996,3.09667,-11,4.8438004e+07,1001.0,1.0,100.0
-20.1769,-2.22688,1420.0,-14.1999,-0.432963,230.659,3.08712,-11,4.8781164e+07,1001.0,1.0,100.0
-34.8715,-6.87147,1420.0,-12.0411,-1.67373,105.34,3.09106,-11,4.940248e+07,1001.0,1.0,100.0
-46.7901,-0.64946,1420.0,-13.5629,0.211041,91.0346,3.09494,-11,4.9474384e+07,1001.0,1.0,100.0
-33.208,0.656951,1420.0,-13.3705,0.683827,127.711,3.09017,-11,4.966885e+07,1001.0,1.0,100.0
-49.2852,-0.636775,1420.0,-13.6531,0.0943681,85.0629,3.09646,-11,4.9853784e+07,1001.0,1.0,100.0
-43.3229,-2.75127,1420.0,-13.5448,-0.419283,97.8393,3.09366,-11,5.026256e+07,1001.0,1.0,100.0
-39.8282,-0.0802568,1420.0,-13.436,0.365931,106.909,3.09222,-11,5.038876e+07,1001.0,1.0,100.0
-35.9932,-0.498508,1420.0,-13.4551,0.166195,116.854,3.09113,-11,5.0656404e+07,1001.0,1.0,100.0
