#BLTrackFile noise_measure_Det
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
2.97632 -0.054929 1225 0.724869 -0.0133777 298.343 4.08617 22 94 1 0 1 
0.859026 -3.54823 1225 0.208738 -0.862197 297.667 4.08618 22 95 1 0 1 
-2.38607 -0.910421 1225 -0.577749 -0.220444 296.614 4.08617 22 96 1 0 1 
-36.5661 29.5338 1225 -0.175698 0.145471 4.74338 4.09001 22 99 1409 1001 1 
-13.6274 10.247 1225 -0.0157841 0.0127123 1.12301 4.08671 22 99 2923 2794 1 
0.711039 -2.16577 1225 0.175262 -0.533833 301.946 4.08617 22 101 1 0 1 
-1.17277 -4.17863 1225 -0.285898 -1.01867 298.632 4.08618 22 102 1 0 1 
-5.21117 13.7621 1225 -0.134148 0.310992 22.1648 4.08656 22 106 2297 1607 1 
-1.14459 -2.92543 1225 -0.281563 -0.719637 301.342 4.08617 22 109 1 0 1 
0.494845 -0.927171 1225 0.119493 -0.223889 295.808 4.08616 22 110 1 0 1 
33.002 -0.205157 1225 2.42648 -0.00977037 69.6625 4.08814 22 111 1543 1001 1 
42.2474 -31.1451 1225 0.0320165 -0.022999 0.722798 4.09101 22 111 1544 1001 1 
18.4104 23.403 1225 0.178006 0.215235 8.88747 4.08778 22 111 2208 1545 1 
1.81971 -1.7536 1225 0.440565 -0.424559 296.581 4.08617 22 115 1 0 1 
1.59143 -1.5646 1225 0.392255 -0.385643 301.938 4.08617 22 116 1 0 1 
1.84468 -0.037576 1225 0.45077 -0.00918214 299.343 4.08616 22 117 1 0 1 
0.0278278 -3.56907 1225 0.00681954 -0.874644 300.201 4.08618 22 121 1 0 1 
2.71115 -1.86806 1225 0.668513 -0.460623 302.059 4.08617 22 122 1 0 1 
-4.34358 -0.0173286 1225 -1.07329 -0.00428185 302.695 4.08618 22 123 1 0 1 
-12.7205 37.4104 1225 -0.0140279 0.0402296 1.02712 4.08897 22 124 1569 1478 1 
-34.9183 9.54183 1225 -0.790866 0.230815 21.7589 4.0885 22 124 1613 1612 1 
1.0039 -0.946861 1225 0.245526 -0.231576 299.601 4.08616 22 125 1 0 1 
-0.117913 -0.867734 1225 -0.0287232 -0.211377 298.405 4.08616 22 126 1 0 1 
15.761 12.7652 1225 0.328231 0.27956 20.4371 4.08691 22 130 1392 1001 1 
0.337148 -2.57659 1225 0.0826339 -0.631515 300.244 4.08617 22 132 1 0 1 
-4.16947 -0.366568 1225 -1.01177 -0.0889523 297.262 4.08618 22 134 1 0 1 
