#BLTrackFile noise_measure_Det
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-1.74599 -0.703814 1505 -0.304756 -0.0524011 236.289 5.02014 22 1047 1001 1 100 
0.562193 -3.13288 1505 0.203895 -0.618557 263.49 5.02015 22 1091 3063 1 100 
-2.5027 -2.38765 1505 -0.00189559 -0.00129993 0.823957 5.02016 22 1110 3760 1 100 
29.6475 -21.5354 1505 0.0199688 -0.0247976 0.666218 5.04119 22 1137 1685 1521 100 
43.3651 -43.3726 1505 0.0162628 -0.016269 0.498581 5.02481 22 1150 1002 1 100 
-1.58776 -3.13059 1505 -0.00737085 -0.0111009 4.99949 5.02016 22 1185 3654 1 100 
-2.26931 -0.911066 1505 -0.0537885 -0.0251906 34.1567 5.02015 22 1205 3730 1 100 
46.4527 -49.4896 1505 0.579315 -0.747183 16.869 5.02656 22 1208 1494 1 100 
-2.25419 -1.72361 1505 -0.133465 -0.136457 94.4135 5.02015 22 1216 1741 1 100 
26.7915 -42.1613 1505 0.0151731 -0.0164497 0.51627 5.02531 22 1230 1961 1577 100 
35.4161 -45.6143 1505 0.10671 -0.13984 3.99482 5.02441 22 1239 1001 1 100 
-1.22312 -0.674566 1505 -0.00017957 -0.000150716 0.264817 5.02014 22 1240 2469 1 100 
0.640772 0.220953 1505 0.000393665 0.000427113 0.831645 5.02014 22 1242 3306 1 100 
35.6195 -4.63802 1505 0.0818246 -0.00169576 2.91581 5.02182 22 1246 3070 1 100 
0.4451 -3.08399 1505 0.0111789 -0.0572494 24.9598 5.02015 22 1268 2989 1 100 
19.6498 -37.6016 1505 0.0479715 -0.0910078 3.22052 5.02237 22 1290 1001 1 100 
14.9257 -45.5143 1505 0.0635075 -0.1956 5.7084 5.02298 22 1303 1001 1 100 
46.5828 -14.3581 1505 0.125703 -0.0379103 3.50857 5.0232 22 1357 1999 1 100 
-14.3133 46.8343 1505 -0.0844852 0.259799 5.61244 5.02425 22 1358 2046 1241 100 
-9.34223 9.9151 1505 -0.16293 0.161548 16.0437 5.02057 22 1358 3030 1241 100 
7.41564 45.9718 1505 0.0368287 0.240152 6.87202 5.02288 22 1361 2399 1 100 
1.88975 -1.50235 1505 0.000348527 -0.000269327 0.255182 5.02014 22 1365 5449 1 100 
43.8461 -28.3065 1505 2.96558 -2.12148 88.4952 5.02359 22 1390 2045 1 100 
-46.6015 -12.0079 1505 -0.0481727 -0.0128177 1.3842 5.02298 22 1408 2557 1 100 
0.494801 -2.88389 1505 0.0156629 -0.169968 77.3609 5.02015 22 1420 3839 1 100 
2.73111 -0.548531 1505 0.000737863 -0.000160347 0.386668 5.02015 22 1420 3962 1 100 
44.4733 -29.2582 1505 0.00713393 -0.00478087 0.20843 5.02386 22 1427 1001 1 100 
-0.628681 1.36044 1505 -0.0493716 0.113221 87.7283 5.02014 22 1448 4869 1 100 
15.2515 24.9455 1505 0.0628654 0.0972334 3.86445 5.02187 22 1451 1292 1 100 
-41.6969 -1.30252 1505 -0.0888464 -0.00105304 2.04611 5.02322 22 1452 4057 3607 100 
-27.3966 -46.187 1505 -0.098918 -0.159681 3.43942 5.02501 22 1452 4236 3607 100 
-31.5008 -25.614 1505 -0.255086 -0.196627 7.74079 5.02297 22 1452 4321 3607 100 
2.46872 1.26889 1505 0.000673817 0.000428211 0.358102 5.02015 22 1452 4552 1 100 
2.13661 -2.28909 1505 0.0053144 -0.00650194 3.59693 5.02015 22 1454 2808 1 100 
1.21701 0.392178 1505 0.00175556 0.00156726 2.28629 5.02014 22 1481 3984 1 100 
-3.28643 -46.5277 1505 -0.00256077 -0.0328334 0.930635 5.02288 22 1485 1731 1 100 
2.70923 -0.693002 1505 0.00603757 -0.0016441 3.4316 5.02015 22 1488 3533 1 100 
16.8099 -45.7464 1505 0.0303072 -0.196516 4.49545 5.02428 22 1535 1159 1 100 
49.9613 -12.5605 1505 0.238035 -0.061871 6.26675 5.02351 22 1556 1001 1 100 
3.67855 2.30917 1505 0.0392034 0.0290955 13.2706 5.02017 22 1565 2548 1 100 
-49.9836 -15.775 1505 -1.67497 -0.550119 44.0886 5.02364 22 1581 2363 1 100 
-48.3207 -4.55559 1505 -0.0305165 -0.00325705 0.830994 5.02312 22 1581 2365 1 100 
1.84966 0.887105 1505 0.000340149 0.000243794 0.226657 5.02015 22 1601 4898 1 100 
